category,file,MAE,MAPE(%),MASE_lag1,R2,RMSSE,SMAPE(%),nMAE,nRMSE
120,260424_212404/120/forecast_Wh_metrics_120d.json,[0.5692605727334796],[10.21534421745452],[0.6976117184339087],[-0.03139856918019435],[0.5462573023076622],[10.4459300463498],[0.10413296810187549],[0.12170810552096026]
120,260424_222607/120/forecast_Wh_metrics_120d.json,[0.8783695732672501],[15.57136985220047],[1.0764155059688492],[-1.546782961452851],[0.8583807333129992],[17.293450534417623],[0.16067726298958052],[0.1912503364730807]
120,260424_233920/120/forecast_Wh_metrics_120d.json,[0.7328035022259288],[13.222270392054355],[0.8980286620017854],[-0.908279046932962],[0.7430275796743422],[14.248499391981396],[0.13404933940148736],[0.1655492360284372]
120,260425_002950/120/forecast_Wh_metrics_120d.json,[0.8570012998131571],[14.842573781030168],[1.0502293292366436],[-1.4380758225828862],[0.8398613529067666],[16.446936061640532],[0.15676843486311726],[0.1871241514406011]
120,260425_013615/120/forecast_Wh_metrics_120d.json,[0.9900020634163236],[19.618021292697552],[1.2132177666840176],[-2.0909281595351095],[0.945645693045025],[17.25194193886581],[0.18109782800431043],[0.21069328557871275]
120,260425_022626/120/forecast_Wh_metrics_120d.json,[0.8783695732672501],[15.57136985220047],[1.0764155059688492],[-1.546782961452851],[0.8583807333129992],[17.293450534417623],[0.16067726298958052],[0.1912503364730807]
120,260425_033730/120/forecast_Wh_metrics_120d.json,[1.5735514407738078],[28.125347124104145],[1.9283399856260741],[-5.995052089120914],[1.4225890769761242],[33.819614419845564],[0.2878446002363062],[0.31695799902746125]
120,260425_045040/120/forecast_Wh_metrics_120d.json,[0.7812912870509335],[14.072296090354186],[0.9574489846361125],[-1.1743691605366027],[0.7931414249185876],[15.35972547364309],[0.14291905072940814],[0.17671478226330015]
120,260425_055930/120/forecast_Wh_metrics_120d.json,[0.8521306632624397],[15.469148986373504],[1.0442605105677214],[-1.6645956712624366],[0.8780103842296125],[17.12618400091851],[0.1558774653056504],[0.19562389379671938]
120,260425_071148/120/forecast_Wh_metrics_120d.json,[0.8783695732672501],[15.57136985220047],[1.0764155059688492],[-1.546782961452851],[0.8583807333129992],[17.293450534417623],[0.16067726298958052],[0.1912503364730807]
120,260425_093608/120/forecast_Wh_metrics_120d.json,[1.0732330640248595],[18.913767660553784],[1.3152148557897807],[-2.5485070278225015],[1.013227172684118],[21.503509948509432],[0.1963230017588147],[0.22575068402525064]
120,260425_111616/120/forecast_Wh_metrics_120d.json,[0.7812912870509335],[14.072296090354186],[0.9574489846361125],[-1.1743691605366027],[0.7931414249185876],[15.35972547364309],[0.14291905072940814],[0.17671478226330015]
120,260425_122455/120/forecast_Wh_metrics_120d.json,[0.6875540789016659],[13.674047722458665],[0.8425768540330619],[-0.5971056520048301],[0.6797525048734707],[12.450136155534569],[0.1257720109137127],[0.15145132017783366]
120,260425_135647/120/forecast_Wh_metrics_120d.json,[1.5735514407738078],[28.125347124104145],[1.9283399856260741],[-5.995052089120914],[1.4225890769761242],[33.819614419845564],[0.2878446002363062],[0.31695799902746125]
120,260425_145139/120/forecast_Wh_metrics_120d.json,[1.5735514407738078],[28.125347124104145],[1.9283399856260741],[-5.995052089120914],[1.4225890769761242],[33.819614419845564],[0.2878446002363062],[0.31695799902746125]
