Date,GloblRad,SunShine,SunshineRate,T Max,Td dew point,Temperature,TxSoil0cm,TxSoil100cm,TxSoil10cm,TxSoil20cm,TxSoil30cm,TxSoil50cm,TxSoil5cm,UVI Max
2026/4/10,16.958459103676283,2.3,43.12179573,28.36063043606534,17.91443777157917,23.53077590780786,25.833218071202595,24.513471076903933,23.296785024254618,24.73139544757374,24.695826837150857,25.69959771593108,21.93143992964627,7.830284229332983
2026/4/11,16.98008089649631,0,27.163017828248893,28.446365375975198,18.56250547130664,23.63284098,25.93292121381837,24.694375199176783,23.641864194513552,24.82016796896457,24.82511909855274,25.79355198156614,22.058898714307084,6.688742692566803
2026/4/12,17.00185667487135,10.1,45.76545256931713,28.53173846720181,17.829925211844426,23.73472391413594,26.032295713909733,24.153700118141018,23.937516323968133,24.90867813192904,24.948889068381007,25.887737822229177,22.18640106303489,7.882287338069556
2026/4/13,17.02381573577764,9.7,48.001749621293456,28.61675191917674,17.673929208975984,23.836404477730795,26.131324632625937,24.321614893494655,24.162743052322384,24.996910724274784,25.07313976184121,25.982120296495196,22.313873923073928,7.804463298754889
2026/4/14,17.045986086150933,7.9,49.55924972582308,28.701407974344573,17.537209972616708,23.937862092180627,26.22999083335615,24.39957760771188,24.184994671248862,25.084850956436835,25.18128211582257,26.076664074756245,22.44124420714124,7.355624482916753
2026/4/15,17.068394351870012,9.3,64.89999999999998,28.785708823560334,17.780760470211654,24.03907580224784,26.32827693984721,24.551540321929096,24.19943181968397,25.172484419269495,25.31025968031688,26.171333449589035,22.568438872041213,7.895618357650689
2026/4/16,17.091065691076672,8.6,18.267708292725874,28.869656523574815,18.587122826712587,24.14002424283419,26.426165296944177,24.72349770960592,24.401744131606705,25.259797042225056,25.440213402569626,26.26609234807261,22.695384998835436,7.777693950950954
2026/4/17,17.114023712056557,7.1,39.54011934021427,28.953252916861228,18.837231291322503,24.24068560986944,26.523637934099145,24.80647107690393,24.41836896811908,25.346775052072303,25.564664284316954,26.36090434607027,22.82200987,7.874342310904479
2026/4/18,17.13729039589216,0,27.76369660045311,29.036499554028246,19.77766207674209,24.34103763447643,26.62067653178325,25.021375199176784,24.76438421,25.433404932304715,25.69586252181796,26.45573268448265,22.94824107443851,7.175545010872632
2026/4/19,17.16088602408607,9.6,20.02819681111166,29.119397619054407,19.753743906118537,24.44105756051916,26.71726239092716,24.53770011814101,24.81576470504165,25.51967338338397,25.81480209562202,26.55054028747285,23.07400654716453,7.839071010600902
2026/4/20,17.184829111338676,9.3,30.64201201280876,29.20194785756922,20.27833470210837,24.540722125628367,26.813376405503977,24.76861489349466,25.24837005,25.60556728396061,25.928162217714416,26.645289782657137,23.19923469855881,7.969084353878133
2026/4/21,17.209136343650027,3.7,55.76898618703263,29.284150508395346,20.093460437569732,24.64000754578728,26.90899903835821,24.92157760771188,25.331724331258364,25.69107365320853,26.020274570243057,26.73994352,23.32385447797992,7.213880763768952
2026/4/22,17.233822521900944,9,33.22248823433168,29.366005238555108,19.709032328317925,24.73888950354793,27.00411030037252,25.128540321929098,25.36689092703606,25.776179614405457,26.129186876327143,26.834463612131124,23.447795464599174,7.468446659923501
2026/4/23,17.258900511053184,8.8,2.463379242935961,29.447511081932262,20.488408123517267,24.83734313993585,27.098689733052844,25.34749770960592,25.39489092703606,25.86087235988561,26.236258954943747,26.928811927845377,23.570987954277665,7.851089905468102
2026/4/24,17.28438119509294,6.4,2.7247941353196197,29.528666381768375,19.46388730906126,24.935343050088257,27.192716394600478,25.44247107690393,25.43243074039965,25.94513911748553,26.336273076058223,27.022950152439467,23.693363046741517,7.759459490306432
2026/4/25,17.310273437826076,0,0,29.609468737159368,19.870703937038783,25.032863282658337,27.28616884952792,25.655375199176785,25.391404007877146,26.028967118597347,26.44271135762136,27.11683980115814,23.814852732877675,7.906985804281984
2026/4/26,17.33658404961749,9.4,26.503196011655124,29.68991495370526,19.47684575384376,25.12987734300505,27.37902516186303,25.150700118141017,25.200077016964386,26.11234356793786,26.537703165691003,27.210442253915527,23.93538998196897,7.967952169024134
2026/4/27,17.36331776015049,8.1,22.64069593,29.770000998452065,19.88919081664985,25.22635820017516,27.47126289197376,25.34061489349466,25.70182807547117,26.19525561513476,26.628907559971637,27.30371878850096,24.05490882868472,7.860092668276161
2026/4/28,17.390477197265696,1.1,5.843604921613481,29.84972195925076,19.799642601301947,25.322278297671037,27.56285909703363,25.44457760771188,25.71093181968397,26.27769032822432,26.70143279600213,27.39663061545816,24.17334445964049,8.099935025685724
2026/4/29,17.41806287192226,0,0,29.92907200864394,19.81494995644655,25.41760956798523,27.653790335135422,25.625540321929098,25.69593074039965,26.35963466914785,26.793865780881703,27.489138914571654,24.2906333,7.299994498118812
2026/4/30,17.446073169307372,5.829558232810754,0,30.008044372376144,19.756510330873414,25.512323450869506,27.744032673048505,25.799497709605923,25.37289092703606,26.44107547132632,26.887849151098727,27.58120487288905,24.4067131,7.330783048728772
2026/5/1,17.474504346103405,4.8,54.47632409934537,30.08663130260875,19.50808764923436,25.606390915293517,27.83356169760253,25.873471076903936,25.46903664,26.52199941938528,26.978188396192092,27.67278972420096,24.52152300220388,8.392981215471949
2026/5/2,17.50335053390505,0,46.10160784481097,30.16482406,20.502220018835644,25.69978249,27.922352530668206,26.072375199176783,25.81694705909369,26.60239303109388,27.07814145257785,27.76385478989561,24.635003664814683,8.291688624418692
2026/5/3,17.532603748762227,9.5,45.04720900617329,30.242612876039757,20.719909391621226,25.792468267836384,28.010379847693372,25.580700118141014,25.962599188548275,26.682242641574124,27.16939252429509,27.854361521098767,24.74709729956141,8.176447375293161
2026/5/4,17.562253906807705,9.6,0,30.319986981656943,21.33190387811789,25.884417988030776,28.09761789974084,25.795614893494665,26.081036643181097,26.76153438982781,27.25897316957603,27.94427154200514,24.857747774518582,7.881098930125787
2026/5/5,17.592288845912083,7,0,30.39693455881557,21.053789168382306,25.97560102256781,28.184040538962225,25.92757760771188,26.149243052322383,26.84025420762084,27.33122999535452,28.03354669430192,24.966900687637143,8.068892557565608
2026/5/6,17.62269435329212,6.9,0,30.47344276,20.923556440573517,26.06598644030872,28.269621247430496,26.122540321929097,26.220785024254614,26.918387810755547,27.42390869155624,28.122149082580496,25.07450344302424,8.198906294
2026/5/7,17.65345419898258,5.753711918630277,20.264323019903983,30.549497698449656,21.21307860020375,26.15554304448802,28.35433316924247,26.33149770960592,26.41068235932613,26.99592069275379,27.51778860877235,28.21004112062798,25.18050532508791,8.376537215555215
2026/5/8,17.68455017506574,6,20.718807376977978,30.62508447121779,21.423139503608223,26.244239418208416,28.43814914579114,26.42447107690393,26.465493591964545,27.07283812096449,27.606846748709795,28.29718557848597,25.28485757036297,8.734366624538067
2026/5/9,17.715962140537123,0,32.28430142391398,30.70018715518453,22.022345272822207,26.33204397283052,28.52104175409699,26.658375199176785,26.693802422232977,27.14912513510123,27.70360016057997,28.383545630159915,25.387513436837768,8.492805453
2026/5/10,17.74766807167092,8.7,0,30.77478883,21.65692681770994,26.418924999107887,28.602983348076744,26.19770011814101,26.790327556606545,27.224766548206496,27.78912539427241,28.46908490185924,25.48842827060456,8.086677507840033
2026/5/11,17.779644117733717,9.3,52.45274724,30.848871606356735,21.458157371597355,26.504850720908088,28.683946102617917,26.41861489349466,26.96163930810958,27.29974695003117,27.87001544841434,28.55376752064468,25.58755956966053,8.402893863646412
2026/5/12,17.81186466188075,0.9,61.09831996756471,30.92241663491853,21.07603676701548,26.589789351351264,28.763902060317506,26.54857760771188,26.75089092703606,27.374050712808856,27.930371607020454,28.637558163356932,25.68486704469064,8.394372394826934
2026/5/13,17.844302387054924,7.4,67.62526895,30.995404153768785,21.744781677843747,26.673709151188465,28.84282318073413,26.732540321929097,27.07399359196454,27.447661999396733,28.007898706871647,28.72042210569764,25.780312676668625,8.648260580717295
2026/5/14,17.87692834669565,8.4,56.21141335050677,31.067813514707844,22.192056281240284,26.75657848923405,28.92068139199356,26.92349770960592,27.168140387393905,27.52056477374615,28.08353767,28.80232527,25.87386077111761,8.575739231
2026/5/15,17.909712040051385,1.6,53.057496276117845,31.139623224004595,22.252634530918662,26.838365904658374,28.997448644579357,27.00347107690393,27.05511950776124,27.59274281365801,28.151614611365154,28.883234280879005,25.96547800887772,8.073066301839459
2026/5/16,17.942621491877723,0,54.308686679354786,31.210810985549813,22.57676695406733,26.91904017093988,29.073096967132532,27.216375199176785,27.006989031025924,27.664179725770158,28.22515680576707,28.963116500659066,26.05513349323429,7.901718769883096
2026/5/17,17.97562333629108,8.5,39.07516756167784,31.28135374795825,22.18086360863603,26.998570361269056,29.14759852407633,26.702700118141014,27.05970509132972,27.73485896271601,28.285876030198654,29.041940091056805,26.142798793266813,8.203468175609784
2026/5/18,18.008682904536965,7.4,2.8,31.35122776,22.21584660324749,27.07692591519076,29.220925674875545,26.877614893494663,27.336848955103832,27.804763842386333,28.34108231278321,29.119674054370133,26.22844798328614,7.829388785389735
2026/5/19,18.04176431642156,6.8187416612695735,9.453903310068611,31.420408602353422,22.07103474821884,27.154076706265812,29.29305103473363,26.96457760771188,27.147724331258363,27.87387756921841,28.37562835795536,29.19628828200476,26.312057678234407,8.230706390031035
2026/5/20,18.074830575145487,9.1,7.125532594742113,31.488871290976792,22.38784730618716,27.22999311052842,29.36394753652479,27.110540321929097,27.16186896811908,27.942183257429985,28.42795635110049,29.271753600879748,26.39360706493056,8.661681685
2026/5/21,18.10784366526988,5.8,0.7,31.55659029275304,22.52190492688768,27.304646075511418,29.433588493753387,27.258497709605923,27.06168343861045,28.00966395610825,28.479684142279854,29.34604181890782,26.47307793,8.245194236005545
2026/5/22,18.140764653536543,0,28.993879817965023,31.62353961234184,22.696378974409747,27.378007189608493,29.50194766432841,27.315471076903933,27.06368128004181,28.076302676057946,28.52571313073821,29.419125769415544,26.55045467775193,8.127619319445742
2026/5/23,18.173553792256463,0,26.173845858936534,31.68969285453177,23.06544629054636,27.45004875153928,29.56899931493679,27.510375199176785,27.323406166445785,28.142082418305844,28.57951072,29.490979354369923,26.62572436,8.333879187876859
2026/5/24,18.206170624974572,9.6,4.679632990465263,31.75502329369257,22.43930608853133,27.52074383968174,29.634718285796342,27.002700118141014,27.370558295900366,28.206986204153697,28.62307007264677,29.561577586279256,26.69887666930595,8.554263884017683
2026/5/25,18.238574094112494,8.7,11.217532408260814,31.81950394554301,22.463844235051173,27.590066381034497,29.69908005556635,27.175614893494657,27.409037722465417,28.27099711,28.663811511973588,29.63089662863827,26.76990397452644,8.127287507664583
2026/5/26,18.27072265028605,0,48.58023595138145,31.88310764,22.51124782977081,27.65799121957161,29.76206080619189,27.26157760771188,27.43407861511333,28.33409828346829,28.686526712588407,29.698913834789995,26.838801302402214,8.650112066
2026/5/27,18.302574362990374,5.1,35.30141001820636,31.945807101787352,22.77402668254738,27.724494183752046,29.823637487457148,27.432540321929093,27.480494671248863,28.396273010748388,28.72943719004935,29.76560778507968,26.905566348061416,8.066973471722367
2026/5/28,18.334087032341667,8.3,0.8,32.00757501775699,23.05312165097812,27.78955215294722,29.883787881021824,27.59149770960592,27.52261950776124,28.457504718304317,28.77380330705323,29.83095832,26.970199467671797,8.763191742418446
2026/5/29,18.365218301562457,4.4,42.68239003067532,32.068384125309855,22.749657578431037,27.85314312255142,29.94249066,27.66047107690393,27.825724331258364,28.51777702553424,28.81406452011592,29.89494658446258,27.03270366846665,9.028056338
2026/5/30,18.395925769895538,0,38.73570737474345,32.12820728699994,22.977915962520623,27.91524626754216,29.999725469864558,27.852375199176784,27.725613654871392,28.577073778215336,28.86316153894385,29.95755503732265,27.09308459394202,8.762350388
2026/5/31,18.426167105630824,8.8,31.59910668280709,32.18701757,22.53847793955357,27.97584200426068,30.05547295243061,27.33470011814101,27.736307756258206,28.635379085938027,28.902540412394256,30.018767502311785,27.15135050421319,8.520064035661692
2026/6/1,18.45590015892957,5.837363149965738,0,32.244788336109394,22.917456364622183,28.03491205018621,30.10971484273608,27.50061489349466,27.769287182823252,28.69267736005216,28.93909993895397,30.078569184008437,27.207512251529028,7.951359734276981
2026/6/2,18.485083074131342,2.2,0,32.30149330436806,23.081534415312635,28.09243948148228,30.16243401,27.56557760771188,27.737076456544685,28.74895335198097,28.957180289604903,30.136946694504804,27.26158325095379,8.528173259
2026/6/3,18.51367440123083,7.5,7.102784296619111,32.35710665041761,23.053702791294757,28.14840878809815,30.21361451040235,27.69054032192909,27.82793289896829,28.804192191756005,28.99466138311656,30.19388807542167,27.313579446236638,8.641561632509848
2026/6/4,18.54163320621433,7.1,3.6099353980464546,32.41160308,23.133045833231996,28.20280592621446,30.26324165566273,27.83849770960592,27.915932898968293,28.858379426625365,29.03260435059879,30.24938281736063,27.36351927090028,9.155895598436487
2026/6/5,18.568919179949244,3.1,18.629399644824467,32.46495790037432,23.07457531299568,28.25561836782818,30.311302050601505,27.89147107690393,27.97828502425461,28.91150105958625,29.06541446313198,30.303421876709653,27.411423604590777,9.353977142
2026/6/6,18.595492745324165,0,5.383076606460606,32.51714712027379,23.38017125949669,28.306835147279426,30.35778364980942,28.063375199176782,28.147948138378016,28.963543587692477,29.106174418488308,30.355997689724305,27.457315724741655,9.109220986796998
2026/6/7,18.62131516234238,9.8,1.8943449760706255,32.56814750700259,22.91617745732027,28.356446904529875,30.402675803036026,27.527700118141016,28.087620068180936,29.014494039987436,29.136646945953665,30.40710418381301,27.50122125361628,8.675960280087876
2026/6/8,18.64634863087764,7.825848893005573,43.83282307140462,32.61793667337046,23.067198437373776,28.404445925011213,30.445969299174468,27.676614893494666,28.190828075471167,29.06434001491371,29.16420786691212,30.45673678596158,27.54316810080304,8.301807643145679
2026/6/9,18.67055639080754,3.4,45.382318486302815,32.66649315041789,23.17150344081001,28.45082618,30.48765640722481,27.74057760771188,28.130826996186844,29.11306971705098,29.17380806190203,30.50489242823885,27.58318640124887,7.937967635295076
2026/6/10,18.693902819247857,9.1,49.145969295259064,32.71379646026387,23.31353012,28.495583338448306,30.527730914063497,27.87354032192909,28.239286103538937,29.160671993035614,29.20403425,30.55156955033261,27.62130844892679,8.156983007596498
2026/6/11,18.716353524618896,8.6,29.081691244604684,32.75982719,23.64972261,28.53871483683791,30.566188158854903,28.029497709605923,28.21082699618685,29.207136366517037,29.236704001152685,30.59676809907174,27.65756862624377,8.641979606387924
2026/6/12,18.73787543728453,6.2,3.0877271360668406,32.80456704352439,23.722955149878395,28.580219862378826,30.603025063950167,28.086471076903933,28.337036643181094,29.25245307200808,29.26697609693004,30.640489524898303,27.692003329305347,8.478517894215884
2026/6/13,18.758436896513828,0,0,32.84799893964089,23.916059353437547,28.62009939395564,30.638240162127328,28.287375199176783,28.21413474717096,29.296613087489604,29.30862824832681,30.682736775260885,27.72465088916345,9.641277461556172
2026/6/14,18.778007733525868,10.150906037720128,16.136795612544955,32.89010704190583,23.39322817317596,28.65835621397896,30.67183362003736,27.78170011814101,28.35759918854827,29.33960817,29.34400462502584,30.72351428490769,27.755551489183407,9.585384489860669
2026/6/15,18.796559350389376,9.8,15.396606479361857,32.930876834276646,23.67798796335581,28.69499491993996,30.70380725773036,27.96361489349465,28.38628502425461,29.381430863503475,29.38089780992716,30.762827963066336,27.784747078675984,9.451808765403662
2026/6/16,18.81406479456028,7.8,17.06833304,32.97029517377456,23.6941268,28.73002193144096,30.734164564147445,28.04557760771188,28.465014684264112,29.422074570627508,29.404467006025342,30.80068517750473,27.812281282949066,9.492404279893329
2026/6/17,18.830498828852843,6.4,49.28811257900557,33.00835034280868,23.61271973334996,28.763445492617407,30.762910708474628,28.182540321929096,28.65197271233188,29.46153353527873,29.453265413382464,30.837094735475603,27.83819930994288,9.320673054
2026/6/18,18.84583799665266,6.7,54.64071958218765,33.04503209769772,23.728145291074465,28.79527566987931,30.790052547266747,28.33149770960592,28.8462663,29.499802888883757,29.508814683231584,30.872066861555176,27.862547853620867,9.673277011735884
2026/6/19,18.860060682193097,4.9,46.516601322457504,33.080331713201566,23.891074176834813,28.82552434491308,30.81559862726119,28.39847107690393,29.011077535829003,29.536878668420428,29.565709307576117,30.905613172394595,27.88537499429687,8.74762831
2026/6/20,18.873147165730856,0,53.21789062690051,33.11424202288629,24.07396172993422,28.854205202898488,30.839559183813357,28.608375199176784,28.965489031025925,29.572757836704152,29.636903962573733,30.93774664841082,27.90673009608673,9.307952457624818
2026/6/21,18.885079673470187,10,47.25208632497769,33.14675746,23.68705252,28.88133371590836,30.861946134898105,28.109700118141017,28.93966204011317,29.607438300458423,29.703686264540664,30.96848160245151,27.926663701680177,9.537637661303808
2026/6/22,18.89584242210036,9.9,38.562083473412955,33.177874064817715,24.03969078537784,28.90692712147291,30.882773070634236,28.29361489349466,28.94868235932613,29.640918926073223,29.772598725712506,30.997833645476884,27.945227424635835,9.157455364158512
2026/6/23,18.905421657825777,7.2,41.05948767285336,33.20758955998627,23.990145191535376,28.93100439630415,30.90205523830157,28.38357760771188,28.999577535829008,29.673199552961197,29.82740997794797,31.02581964930903,27.96247383940844,9.312138216950457
2026/6/24,18.913805689783533,4.9,15.627053154626672,33.23590332429492,23.92298823424398,28.953586225189756,30.919809522833628,28.55354032192909,28.926432898968294,29.70428100442857,29.90520563026873,31.05245770650731,27.97845636932399,9.561731868674784
2026/6/25,18.92098491775896,6.1,40.56461587295212,33.262816434209434,23.943582337827177,28.97469496507994,30.93605442278137,28.729497709605923,29.090494671248862,29.734165095985183,29.986033439632024,31.077767087436293,27.99322917272385,9.688070542413389
2026/6/26,18.92695185412543,2.3,40.35407803093528,33.28833167140316,23.672885392701637,28.99435460440465,30.95081002175743,28.80347107690393,29.19118235932613,29.76285464102532,30.063081924024807,31.10176819460021,28.00684702750413,9.841148641205024
2026/6/27,18.931701139950967,0,53.01737298356519,33.31245353009236,23.97085561322438,29.01259072,30.964097955382663,29.01737519917678,29.133843314880888,29.790353453818785,30.14804140974975,31.124482514325504,28.01936521428136,9.828551844462666
2026/6/28,18.93522956,0,54.677696688112526,33.335188219267046,23.78853219110008,29.02943041541743,30.97594137,28.518700118141016,29.23759918854828,29.81666634975995,30.221145873086385,31.14593257,28.03083939841954,10.061965380043336
2026/6/29,18.93753602321684,8.8,53.31979022905453,33.35654366,24.20765349022368,29.044902289570366,30.986364899600336,28.706614893494663,29.431745210891023,29.841799142830187,30.288155425238617,31.16614184812776,28.041325511157492,9.714663871988131
2026/6/30,18.938621608847946,5.8,51.08329642709789,33.37652947614861,24.30891320277452,29.059036354352006,30.995394581833597,28.81557760771188,29.52513930810958,29.86575864023805,30.332375958023004,31.185134783814284,28.05087963007834,9.659081161099746
