category,file,MAE,MAPE(%),MASE_lag1,MASE_lastValue,R2,RMSSE,SMAPE(%),last_value_index,last_value_value,nMAE,nRMSE
120,260429_034729/120/forecast_Wh_metrics_120d.json,[4.071585006905621],[75.63523930422313],[4.989605023545165],[3.7800867660165576],[-51.18219474494988],[3.885484349175502],[116.53072275864808],"[""2025-10-31T00:00:00""]",[6.54126],[0.7448016812621981],[0.8656999863832454]
120,260429_054150/120/forecast_Wh_metrics_120d.json,[1.1824005846818508],[21.081786504501068],[1.4489963704957858],[1.0977486150247309],[-3.3905087342781686],[1.1270454136615435],[24.484836198924057],"[""2025-10-31T00:00:00""]",[6.54126],[0.2162926579950593],[0.25110980036945385]
120,260429_072707/120/forecast_Wh_metrics_120d.json,[1.9533118136965049],[35.69186066118219],[2.3937249060599353],[1.81346775870695],[-10.663483503526516],[1.8369533738694526],[46.86164359793519],"[""2025-10-31T00:00:00""]",[6.54126],[0.3573129187780687],[0.4092798652201218]
120,260429_091003/120/forecast_Wh_metrics_120d.json,[1.5283903505124374],[28.10013389825608],[1.8729964271704043],[1.4189678288628675],[-7.763043503580596],[1.5922508052211926],[36.02178026089918],"[""2025-10-31T00:00:00""]",[6.54126],[0.2795834302257933],[0.35475924660234354]
120,260429_105034/120/forecast_Wh_metrics_120d.json,[1.5197319642857143],[29.65581995251633],[1.8623858351431277],[1.4109293251511226],[-5.38115869095466],[1.3587318814636067],[25.027434791405845],"[""2025-10-31T00:00:00""]",[6.54126],[0.2779995800525209],[0.3027303845738374]
120,260429_122209/120/forecast_Wh_metrics_120d.json,[0.8509527227582705],[16.930424013361847],[1.042816979891812],[0.7900302020831312],[-1.3425320672594876],[0.8232405718905343],[15.098871776433107],"[""2025-10-31T00:00:00""]",[6.54126],[0.1556619885155443],[0.18342098122902004]
120,260429_140656/120/forecast_Wh_metrics_120d.json,[0.8996909609077771],[16.230486488215202],[1.102544225546039],[0.8352791085201678],[-1.8850608350882627],[0.9136113387713067],[18.176697885997683],"[""2025-10-31T00:00:00""]",[6.54126],[0.16457751444806018],[0.20355591541675633]
120,260429_153656/120/forecast_Wh_metrics_120d.json,[2.1607137414985464],[39.07385337666303],[2.6478897335408433],[2.0060210963386385],[-11.322419474487381],[1.8881304131331489],[50.12314962177906],"[""2025-10-31T00:00:00""]",[6.54126],[0.39525227268127516],[0.4206822949334516]
120,260429_170450/120/forecast_Wh_metrics_120d.json,[0.5332842936536659],[9.920083705124087],[0.6535238699619629],[0.4951047067777548],[0.08672880784041348],[0.514024563138374],[9.811160190588328],"[""2025-10-31T00:00:00""]",[6.54126],[0.09755194545375265],[0.11452653448571243]
120,260429_183153/120/forecast_Wh_metrics_120d.json,[1.5525741454378092],[28.275632714341587],[1.9026329408237759],[1.4414202259009765],[-6.75746720591072],[1.4981109124138572],[35.08825374531405],"[""2025-10-31T00:00:00""]",[6.54126],[0.2840072924536892],[0.33378453750623716]
120,260429_195427/120/forecast_Wh_metrics_120d.json,[0.818869840454857],[14.908223173181542],[1.0035003721237281],[0.7602442394653522],[-1.4812194550903852],[0.8472597635606954],[16.347477921766977],"[""2025-10-31T00:00:00""]",[6.54126],[0.1497931721605396],[0.1887725441316495]
120,260429_210002/120/forecast_Wh_metrics_120d.json,[2.0256784385036606],[37.004942923244656],[2.482408029232454],[1.8806534174297462],[-11.091939574779374],[1.870389162700207],[48.53816846536672],"[""2025-10-31T00:00:00""]",[6.54126],[0.37055070792706724],[0.4167294800774405]
120,260429_221709/120/forecast_Wh_metrics_120d.json,[2.2874757372105425],[41.970873578991785],[2.8032327484911503],[2.1237077814040526],[-15.824109590978289],[2.206226199531055],[60.25859857697877],"[""2025-10-31T00:00:00""]",[6.54126],[0.41844042848947216],[0.4915551882991576]
120,260429_235901/120/forecast_Wh_metrics_120d.json,[0.9245532036147547],[16.37685713460004],[1.1330121565598663],[0.8583613810186519],[-1.76493956195478],[0.8943897525129245],[18.23840080619166],"[""2025-10-31T00:00:00""]",[6.54126],[0.16912548290179483],[0.1992732763769988]
